customer_id,full_name,date_of_birth,country,risk_rating
CUST1425,Gulnar Suleymanov,1992-10-23,AZ,low
CUST1426,Elmar Huseynova,1998-02-17,AZ,low
CUST1427,Rashad Rzayev,1976-02-01,AZ,low
CUST1428,Elmar Abdullayeva,1979-03-25,AZ,low
CUST1429,Nigar Mammadov,1974-12-22,AZ,low
CUST1430,Mahir Mammadov,1976-11-27,AZ,low
CUST1431,Ismayil Suleymanov,1996-08-10,AZ,low
CUST1432,Mahir Guliyev,2003-11-07,AZ,low
CUST1433,Ali Ismayilova,1991-10-14,AZ,medium
CUST1434,Aysel Mammadov,1974-01-18,AZ,medium
CUST1435,Ali Ismayilova,1972-07-22,AZ,low
CUST1436,Amina Hasanova,1972-09-09,AZ,low
CUST1437,Leyla Suleymanov,1970-04-16,AZ,high
CUST1438,Aysel Rzayev,1999-11-16,AZ,low
CUST1439,Kamran Huseynova,1961-12-12,GB,low
CUST1440,Semed Huseynova,1977-03-06,TR,medium
CUST1441,Sevda Suleymanov,1985-01-20,AZ,low
CUST1442,Semed Suleymanov,1974-04-19,AZ,medium
CUST1443,Tural Mammadov,1992-04-07,AZ,low
CUST1444,Aysel Guliyev,1976-06-19,AZ,low
CUST1445,Amina Quliyev,2003-12-31,AZ,low
CUST1446,Semed Huseynova,1989-03-29,AZ,low
CUST1447,Amina Rzayev,1998-03-21,AZ,low
CUST1448,Semed Hasanova,1994-08-14,AZ,low
CUST1449,Semed Huseynova,1960-07-12,AZ,low
CUST1450,Amina Abdullayeva,1986-10-07,AZ,medium
CUST1451,Tural Abdullayeva,1975-09-10,AZ,low
CUST1452,Mahir Rzayev,1980-01-19,TR,low
CUST1453,Rashad Rzayev,1971-02-20,AZ,low
CUST1454,Tural Aliyev,1964-10-30,AZ,low
CUST1455,Elmar Rzayev,1970-03-07,AZ,medium
CUST1456,Mahir Rzayev,1990-08-25,AZ,low
CUST1457,Sevda Suleymanov,1996-04-09,DE,medium
CUST1458,Elmar Rzayev,1988-06-12,AZ,medium
CUST1459,Amina Hasanova,1981-10-01,AZ,low
CUST1460,Elmar Abdullayeva,1971-02-23,AZ,medium
CUST1461,Tural Guliyev,1983-01-02,AZ,low
CUST1462,Tural Aliyev,1982-01-17,AZ,low
CUST1463,Semed Rzayev,1970-02-08,AZ,low
CUST1464,Kamran Guliyev,1994-10-27,AZ,low
CUST1465,Nigar Huseynova,1970-08-23,AZ,low
CUST1466,Leyla Huseynova,1960-09-24,GE,low
CUST1467,Rashad Quliyev,1962-04-20,AZ,low
CUST1468,Leyla Ismayilova,2004-01-31,AZ,low
CUST1469,Amina Quliyev,1973-08-18,AZ,low
CUST1470,Mahir Huseynova,2000-03-31,AZ,low
CUST1471,Aysel Guliyev,1991-01-28,AZ,medium
CUST1472,Ahmed Mammadov,1996-08-21,GE,low
CUST1473,Nigar Guliyev,1993-08-16,DE,low
CUST1474,Rashad Huseynova,1979-04-05,AZ,low
CUST1475,Ali Guliyev,1972-09-23,AZ,medium
CUST1476,Kamran Huseynova,1975-05-01,AZ,low
CUST1477,Rashad Aliyev,1966-03-29,AZ,medium
CUST1478,Nigar Hasanova,1997-06-21,AZ,low
CUST1479,Elmar Mammadov,1991-07-21,AZ,medium
CUST1480,Ismayil Ismayilova,1964-02-14,AZ,low
CUST1481,Kamran Aliyev,1961-06-29,AZ,high
CUST1482,Elmar Hasanova,1989-12-05,AZ,low
CUST1483,Kamran Mammadov,1962-05-12,AZ,low
CUST1484,Rashad Rzayev,1995-10-07,AZ,medium
CUST1485,Ismayil Huseynova,2002-12-02,TR,low
CUST1486,Aysel Quliyev,1994-08-02,AZ,low
CUST1487,Ali Hasanova,1981-03-11,AZ,low
CUST1488,Kamran Abdullayeva,1982-11-24,AZ,low
CUST1489,Sevda Suleymanov,1972-04-23,AZ,low
CUST1490,Sevda Aliyev,1999-07-24,AZ,low
CUST1491,Nigar Guliyev,1988-09-05,AZ,low
CUST1492,Ali Huseynova,2005-05-23,AZ,low
CUST1493,Kamran Guliyev,1988-06-05,GE,medium
CUST1494,Semed Suleymanov,1986-06-24,AZ,low
CUST1495,Ahmed Rzayev,2005-03-31,AZ,low
CUST1496,Amina Aliyev,1984-01-16,DE,medium
CUST1497,Nigar Abdullayeva,2002-09-13,AZ,low
CUST1498,Aysel Ismayilova,1979-01-26,US,high
CUST1499,Semed Mammadov,1963-04-20,AZ,low
CUST1500,Ali Quliyev,1965-03-21,AZ,low
CUST1501,Leyla Aliyev,1982-05-20,AZ,low
CUST1502,Mahir Quliyev,1981-11-05,AZ,low
CUST1503,Aysel Quliyev,1992-02-28,AZ,low
CUST1504,Leyla Suleymanov,1982-07-29,TR,low
CUST1505,Kamran Mammadov,1976-04-15,AZ,low
CUST1506,Sevda Quliyev,1981-06-03,AZ,medium
CUST1507,Nigar Hasanova,1964-03-18,AZ,low
CUST1508,Tural Aliyev,1970-05-26,AZ,low
CUST1509,Elmar Mammadov,1961-07-28,AZ,low
CUST1510,Nigar Guliyev,1982-08-13,AZ,medium
CUST1511,Amina Mammadov,1967-07-11,AZ,low
CUST1512,Ismayil Quliyev,1963-11-15,AZ,low
CUST1513,Leyla Huseynova,1964-09-13,AZ,low
CUST1514,Leyla Huseynova,1983-11-15,AZ,low
CUST1515,Ismayil Hasanova,1985-11-20,AZ,low
CUST1516,Gulnar Quliyev,1993-01-04,AZ,low
CUST1517,Nigar Guliyev,1960-05-10,AZ,low
CUST1518,Aysel Rzayev,1977-07-29,AZ,high
CUST1519,Tural Hasanova,1975-01-17,AZ,low
CUST1520,Elmar Huseynova,1984-11-28,AZ,medium
CUST1521,Gulnar Abdullayeva,1996-03-09,AZ,low
CUST1522,Ismayil Hasanova,1978-11-08,AZ,low
CUST1523,Rashad Huseynova,1976-04-24,AZ,low
CUST1524,Gulnar Abdullayeva,1995-07-10,AZ,low
CUST1525,Mahir Mammadov,2005-12-08,AZ,medium
CUST1526,Kamran Mammadov,1994-12-17,AZ,medium
CUST1527,Amina Mammadov,2002-12-07,AZ,low
CUST1528,Leyla Rzayev,1996-10-12,AZ,low
CUST1529,Sevda Quliyev,2003-05-18,AZ,low
CUST1530,Semed Abdullayeva,1986-05-17,AZ,low
CUST1531,Mahir Abdullayeva,2003-08-13,TR,low
CUST1532,Amina Suleymanov,1971-01-02,AZ,low
CUST1533,Mahir Guliyev,2003-11-04,AZ,low
CUST1534,Leyla Rzayev,2000-06-11,AZ,high
CUST1535,Aysel Hasanova,1991-06-30,AZ,low
CUST1536,Amina Quliyev,1980-09-28,TR,low
CUST1537,Mahir Mammadov,1986-02-21,AZ,medium
CUST1538,Semed Abdullayeva,1997-08-08,AZ,medium
CUST1539,Kamran Abdullayeva,1962-03-07,AZ,medium
CUST1540,Ali Quliyev,1968-07-21,AZ,low
CUST1541,Tural Quliyev,1972-09-11,GE,medium
CUST1542,Elmar Abdullayeva,1993-02-24,AZ,low
CUST1543,Mahir Rzayev,1982-02-27,AZ,low
CUST1544,Nigar Huseynova,1994-02-24,AZ,medium
CUST1545,Semed Guliyev,1995-03-22,AZ,low
CUST1546,Leyla Hasanova,1984-09-04,AZ,low
CUST1547,Semed Suleymanov,1986-03-19,US,medium
CUST1548,Tural Rzayev,1986-03-01,AZ,low
CUST1549,Semed Ismayilova,1975-06-25,DE,low
CUST1550,Rashad Hasanova,1998-11-26,AZ,high
CUST1551,Kamran Suleymanov,1973-07-27,GE,low
CUST1552,Amina Abdullayeva,2005-03-25,AZ,low
CUST1553,Ismayil Rzayev,2001-01-05,AZ,low
CUST1554,Semed Abdullayeva,1990-03-03,AZ,low
CUST1555,Rashad Rzayev,1968-05-02,AZ,low
CUST1556,Mahir Abdullayeva,1960-03-10,AZ,medium
CUST1557,Gulnar Aliyev,2003-11-15,AZ,low
CUST1558,Aysel Mammadov,1973-05-27,AZ,medium
CUST1559,Leyla Hasanova,1980-01-17,AZ,low
CUST1560,Kamran Ismayilova,1970-11-01,AZ,low
CUST1561,Kamran Mammadov,1972-07-06,AZ,low
CUST1562,Nigar Aliyev,1988-11-17,AZ,low
CUST1563,Mahir Suleymanov,1985-12-27,AZ,medium
CUST1564,Kamran Quliyev,1993-11-13,AZ,medium
CUST1565,Rashad Suleymanov,1981-08-29,AZ,medium
CUST1566,Aysel Ismayilova,1962-05-28,AZ,medium
CUST1567,Leyla Rzayev,1976-10-24,TR,low
CUST1568,Ali Mammadov,2002-05-25,AZ,low
CUST1569,Leyla Ismayilova,1972-02-15,US,low
CUST1570,Ali Quliyev,2002-07-16,AZ,low
CUST1571,Elmar Ismayilova,1962-07-17,AZ,medium
CUST1572,Gulnar Suleymanov,1981-10-26,AZ,low
CUST1573,Sevda Hasanova,1993-12-21,AZ,medium
CUST1574,Ahmed Quliyev,1995-01-14,AZ,low
CUST1575,Sevda Aliyev,1962-01-12,AZ,low
CUST1576,Ali Mammadov,1981-01-11,AZ,low
CUST1577,Gulnar Ismayilova,1964-06-14,AZ,low
CUST1578,Aysel Mammadov,1981-08-13,GE,high
CUST1579,Mahir Hasanova,1962-07-15,AZ,low
CUST1580,Elmar Hasanova,1981-06-10,AZ,low
CUST1581,Gulnar Hasanova,1986-03-31,AZ,medium
CUST1582,Elmar Quliyev,1967-06-08,AZ,low
CUST1583,Aysel Huseynova,2000-06-18,AZ,low
CUST1584,Ali Hasanova,1967-01-10,AZ,medium
CUST1585,Rashad Rzayev,1993-10-07,AZ,low
CUST1586,Nigar Guliyev,1987-01-06,AZ,low
CUST1587,Ali Quliyev,1992-06-06,AZ,medium
CUST1588,Amina Guliyev,2002-11-19,TR,low
CUST1589,Mahir Huseynova,1974-08-31,AZ,medium
CUST1590,Kamran Guliyev,1980-10-31,AZ,medium
CUST1591,Elmar Mammadov,1971-09-11,AZ,low
CUST1592,Amina Mammadov,1991-11-18,DE,medium
CUST1593,Amina Ismayilova,1970-04-26,AZ,low
CUST1594,Ali Suleymanov,1967-11-13,AZ,high
CUST1595,Sevda Hasanova,1972-09-06,AZ,medium
CUST1596,Ismayil Aliyev,1974-10-23,AZ,low
CUST1597,Rashad Suleymanov,1982-04-12,AZ,low
CUST1598,Nigar Abdullayeva,1997-12-22,AZ,medium
CUST1599,Mahir Suleymanov,1989-05-17,AZ,low
CUST1600,Sevda Huseynova,1976-11-03,TR,low
CUST1601,Leyla Abdullayeva,1982-09-08,AZ,low
CUST1602,Sevda Ismayilova,1973-12-23,AZ,low
CUST1603,Mahir Quliyev,1963-03-20,AZ,medium
CUST1604,Ismayil Suleymanov,1990-04-30,AZ,medium
CUST1605,Rashad Hasanova,2003-01-28,DE,low
CUST1606,Gulnar Guliyev,1993-11-29,AZ,low
CUST1607,Nigar Guliyev,1964-09-18,AZ,high
CUST1608,Rashad Aliyev,1970-05-16,AZ,low
CUST1609,Mahir Guliyev,1985-12-27,AZ,low
CUST1610,Kamran Aliyev,2000-11-21,AZ,low
CUST1611,Ismayil Huseynova,2000-12-29,TR,low
CUST1612,Amina Suleymanov,2001-03-03,GB,low
CUST1613,Elmar Mammadov,1963-02-13,US,low
CUST1614,Nigar Ismayilova,2005-04-25,US,low
CUST1615,Nigar Ismayilova,1964-12-24,AZ,medium
CUST1616,Elmar Suleymanov,2000-11-24,AZ,low
CUST1617,Sevda Ismayilova,1975-11-06,AZ,low
CUST1618,Leyla Hasanova,1998-06-06,AZ,low
CUST1619,Semed Abdullayeva,1980-05-30,AZ,low
CUST1620,Mahir Abdullayeva,1983-02-11,US,low
CUST1621,Sevda Huseynova,1977-12-19,AZ,low
CUST1622,Mahir Huseynova,1982-05-31,AZ,low
CUST1623,Rashad Rzayev,1972-10-05,AZ,medium
CUST1624,Rashad Abdullayeva,1978-12-02,AZ,low
CUST1625,Kamran Mammadov,1971-12-02,AZ,medium
CUST1626,Rashad Hasanova,1997-10-01,AZ,low
CUST1627,Elmar Mammadov,1991-05-29,GE,low
CUST1628,Elmar Rzayev,2003-11-14,TR,medium
CUST1629,Kamran Huseynova,1968-11-07,AZ,medium
CUST1630,Elmar Rzayev,1964-04-01,AZ,low
CUST1631,Tural Aliyev,2001-09-13,AZ,low
CUST1632,Ahmed Aliyev,1965-05-22,AZ,low
CUST1633,Elmar Quliyev,1968-07-01,AZ,medium
CUST1634,Elmar Abdullayeva,1978-12-27,AZ,low
CUST1635,Ismayil Guliyev,1999-05-24,AZ,low
CUST1636,Tural Suleymanov,1987-06-09,AZ,medium
CUST1637,Mahir Aliyev,1973-11-26,GE,low
CUST1638,Elmar Suleymanov,1987-04-07,TR,low
CUST1639,Kamran Quliyev,1979-10-13,DE,low
CUST1640,Mahir Quliyev,1968-01-17,AZ,medium
CUST1641,Mahir Abdullayeva,1989-02-27,AZ,low
CUST1642,Kamran Rzayev,1961-06-20,AZ,low
CUST1643,Gulnar Abdullayeva,1981-05-04,AZ,low
CUST1644,Sevda Suleymanov,1975-07-30,AZ,low
CUST1645,Leyla Suleymanov,1964-05-09,AZ,low
CUST1646,Semed Guliyev,1971-01-07,AZ,low
CUST1647,Ali Huseynova,2001-01-01,TR,medium
CUST1648,Semed Hasanova,1994-01-14,AZ,low
CUST1649,Nigar Rzayev,1998-11-29,AZ,low
CUST1650,Ismayil Hasanova,1978-01-04,AZ,medium
CUST1651,Semed Rzayev,1972-06-05,AZ,low
CUST1652,Ismayil Suleymanov,1981-07-03,AZ,low
CUST1653,Mahir Hasanova,1969-06-03,AZ,medium
CUST1654,Ismayil Huseynova,1967-02-17,AZ,low
CUST1655,Nigar Huseynova,2005-02-28,TR,low
CUST1656,Semed Huseynova,1990-03-21,AZ,low
CUST1657,Ahmed Abdullayeva,2002-05-15,AZ,medium
CUST1658,Nigar Suleymanov,1989-03-02,AZ,low
CUST1659,Aysel Hasanova,1991-12-15,AZ,medium
CUST1660,Ismayil Suleymanov,1974-01-09,AZ,low
CUST1661,Tural Ismayilova,1971-05-16,AZ,low
CUST1662,Sevda Suleymanov,1993-08-20,AZ,low
CUST1663,Leyla Aliyev,1991-01-16,AZ,low
CUST1664,Ali Quliyev,1965-10-13,AZ,medium
CUST1665,Ali Abdullayeva,1978-07-11,AZ,low
CUST1666,Tural Quliyev,2002-09-09,AZ,low
CUST1667,Aysel Ismayilova,1974-04-13,AZ,low
CUST1668,Aysel Huseynova,1986-09-01,AZ,low
CUST1669,Nigar Suleymanov,1975-11-11,AZ,low
CUST1670,Tural Rzayev,1974-08-09,AZ,low
CUST1671,Leyla Ismayilova,1978-01-19,AZ,low
CUST1672,Amina Rzayev,1982-01-18,AZ,low
CUST1673,Tural Quliyev,1987-08-29,DE,low
CUST1674,Rashad Rzayev,2001-01-11,AZ,low
CUST1675,Semed Guliyev,1974-07-22,AZ,medium
CUST1676,Ali Ismayilova,1977-07-01,AZ,low
CUST1677,Nigar Huseynova,2005-09-10,AZ,low
CUST1678,Nigar Quliyev,1985-11-04,AZ,medium
CUST1679,Nigar Mammadov,1980-08-04,AZ,low
CUST1680,Ismayil Rzayev,1984-08-08,AZ,low
CUST1681,Aysel Rzayev,1995-05-09,AZ,low
CUST1682,Ismayil Rzayev,1995-06-10,AZ,medium
CUST1683,Sevda Hasanova,1988-01-05,AZ,low
CUST1684,Leyla Abdullayeva,1985-06-08,AZ,low
CUST1685,Tural Quliyev,1995-09-03,AZ,high
CUST1686,Ismayil Aliyev,1967-08-10,AZ,low
CUST1687,Ali Guliyev,1996-04-27,AZ,medium
CUST1688,Kamran Guliyev,1968-01-05,AZ,medium
CUST1689,Sevda Huseynova,1986-09-07,AZ,high
CUST1690,Elmar Huseynova,1995-06-30,AZ,low
CUST1691,Nigar Huseynova,1983-08-03,DE,low
CUST1692,Leyla Aliyev,1983-01-18,AZ,high
CUST1693,Semed Abdullayeva,1987-01-06,AZ,high
CUST1694,Mahir Guliyev,1982-12-04,AZ,low
CUST1695,Aysel Guliyev,1981-09-20,AZ,low
CUST1696,Rashad Huseynova,1985-07-06,AZ,low
CUST1697,Aysel Ismayilova,1986-04-12,DE,low
CUST1698,Ahmed Guliyev,1997-03-24,AZ,high
CUST1699,Sevda Ismayilova,1992-04-13,AZ,low
CUST1700,Gulnar Quliyev,1975-09-21,AZ,low
CUST1701,Elmar Quliyev,1967-08-25,GE,low
CUST1702,Tural Guliyev,1994-04-06,AZ,low
CUST1703,Aysel Mammadov,1963-10-20,GB,low
CUST1704,Tural Rzayev,1962-02-19,DE,low
CUST1705,Aysel Hasanova,1963-11-06,TR,low
CUST1706,Mahir Quliyev,1978-02-27,AZ,low
CUST1707,Ali Huseynova,1972-09-10,AZ,medium
CUST1708,Nigar Rzayev,1986-07-14,AZ,low
CUST1709,Nigar Abdullayeva,1993-02-01,AZ,low
CUST1710,Semed Quliyev,1999-07-05,AZ,low
CUST1711,Semed Rzayev,1990-05-12,AZ,low
CUST1712,Aysel Ismayilova,1983-03-14,AZ,medium
CUST1713,Ismayil Aliyev,1984-05-25,AZ,low
CUST1714,Amina Guliyev,1977-08-10,GE,medium
CUST1715,Sevda Hasanova,1986-03-29,AZ,low
CUST1716,Tural Abdullayeva,1978-11-29,AZ,low
CUST1717,Tural Hasanova,1981-07-31,AZ,low
CUST1718,Nigar Rzayev,1969-11-08,TR,low
CUST1719,Leyla Hasanova,1975-07-02,AZ,low
CUST1720,Aysel Quliyev,1976-05-04,AZ,low
CUST1721,Rashad Rzayev,1974-04-21,AZ,medium
CUST1722,Elmar Mammadov,1969-04-29,AZ,low
CUST1723,Kamran Aliyev,1966-10-25,AZ,low
CUST1724,Nigar Rzayev,1971-05-02,AZ,low
CUST1725,Tural Rzayev,1973-04-20,AZ,low
CUST1726,Rashad Mammadov,1987-05-20,US,low
CUST1727,Amina Rzayev,1985-02-21,AZ,low
CUST1728,Ali Quliyev,1988-10-16,AZ,low
CUST1729,Leyla Mammadov,2001-08-03,AZ,medium
CUST1730,Gulnar Aliyev,1997-07-20,AZ,low
CUST1731,Gulnar Rzayev,1983-06-28,TR,medium
CUST1732,Ali Quliyev,1988-07-03,US,low
CUST1733,Semed Quliyev,1966-04-16,GB,low
CUST1734,Leyla Quliyev,1964-12-16,TR,low
CUST1735,Leyla Quliyev,2005-07-17,AZ,medium
CUST1736,Aysel Mammadov,1974-10-11,AZ,low
CUST1737,Aysel Suleymanov,1974-06-08,AZ,low
CUST1738,Nigar Abdullayeva,1996-11-21,AZ,low
CUST1739,Sevda Suleymanov,1961-09-23,AZ,low
CUST1740,Tural Hasanova,2002-07-08,AZ,low
CUST1741,Amina Rzayev,1963-04-07,AZ,low
CUST1742,Mahir Suleymanov,1987-06-02,AZ,low
CUST1743,Elmar Suleymanov,1982-11-18,AZ,low
CUST1744,Mahir Abdullayeva,1982-06-06,AZ,low
CUST1745,Nigar Mammadov,2001-12-20,AZ,low
CUST1746,Amina Abdullayeva,1988-12-11,AZ,low
CUST1747,Amina Suleymanov,1970-10-01,AZ,medium
CUST1748,Nigar Huseynova,1960-01-12,AZ,low
CUST1749,Tural Huseynova,1976-01-20,AZ,medium
CUST1750,Ahmed Quliyev,1996-08-30,AZ,low
CUST1751,Kamran Abdullayeva,1992-04-07,AZ,low
CUST1752,Kamran Hasanova,1989-12-03,AZ,medium
CUST1753,Elmar Quliyev,1961-03-17,AZ,low
CUST1754,Tural Huseynova,1992-09-28,AZ,low
CUST1755,Nigar Rzayev,1971-05-22,AZ,low
CUST1756,Amina Ismayilova,1990-12-22,AZ,low
CUST1757,Sevda Quliyev,2001-05-30,AZ,low
CUST1758,Gulnar Abdullayeva,1983-09-01,AZ,low
CUST1759,Aysel Ismayilova,1994-12-23,AZ,low
CUST1760,Nigar Rzayev,1995-05-25,AZ,low
CUST1761,Ahmed Hasanova,1976-04-30,AZ,low
CUST1762,Aysel Suleymanov,1965-06-18,AZ,low
CUST1763,Sevda Guliyev,1983-08-16,GE,low
CUST1764,Ali Guliyev,1988-12-18,TR,low
CUST1765,Nigar Abdullayeva,1992-06-13,AZ,medium
CUST1766,Nigar Huseynova,2000-11-28,AZ,medium
CUST1767,Leyla Ismayilova,1983-06-02,AZ,low
CUST1768,Gulnar Suleymanov,1966-07-28,AZ,medium
CUST1769,Kamran Ismayilova,1984-09-01,AZ,low
CUST1770,Amina Rzayev,1993-11-16,AZ,low
CUST1771,Kamran Rzayev,1995-12-28,AZ,low
CUST1772,Ali Hasanova,1970-03-10,TR,low
CUST1773,Tural Quliyev,1961-10-07,AZ,low
CUST1774,Elmar Hasanova,1982-03-30,AZ,medium
CUST1775,Mahir Hasanova,1977-09-13,AZ,low
CUST1776,Gulnar Guliyev,1993-01-20,AZ,low
CUST1777,Mahir Suleymanov,1972-04-06,TR,low
CUST1778,Ahmed Huseynova,2003-02-06,DE,low
CUST1779,Rashad Mammadov,2001-11-25,AZ,low
CUST1780,Nigar Huseynova,1978-04-24,AZ,low
CUST1781,Nigar Suleymanov,1994-12-23,AZ,medium
CUST1782,Ali Aliyev,1970-11-01,GB,low
CUST1783,Nigar Huseynova,2000-02-11,AZ,low
CUST1784,Tural Quliyev,1980-08-31,DE,low
CUST1785,Semed Suleymanov,1960-03-13,AZ,low
CUST1786,Tural Guliyev,1988-11-05,AZ,low
CUST1787,Nigar Rzayev,1976-01-22,TR,low
CUST1788,Ismayil Aliyev,1971-10-15,AZ,low
CUST1789,Kamran Quliyev,2003-11-15,AZ,medium
CUST1790,Sevda Mammadov,1968-12-15,AZ,medium
CUST1791,Leyla Mammadov,1962-08-31,AZ,medium
CUST1792,Mahir Abdullayeva,1975-07-10,AZ,medium
CUST1793,Kamran Rzayev,1983-03-09,AZ,low
CUST1794,Aysel Abdullayeva,2002-11-03,AZ,low
CUST1795,Aysel Ismayilova,1994-04-18,AZ,low
CUST1796,Leyla Mammadov,1965-05-07,AZ,high
CUST1797,Mahir Mammadov,2005-08-28,AZ,low
CUST1798,Mahir Guliyev,1998-01-13,GB,low
CUST1799,Gulnar Mammadov,1969-11-27,AZ,low
CUST1800,Sevda Suleymanov,1980-10-07,GB,high
CUST1801,Mahir Guliyev,1962-02-20,AZ,low
CUST1802,Tural Mammadov,1994-06-10,AZ,low
CUST1803,Mahir Rzayev,2003-05-25,AZ,low
CUST1804,Elmar Quliyev,2002-09-05,AZ,low
CUST1805,Amina Ismayilova,1972-02-06,AZ,low
CUST1806,Ali Guliyev,1976-08-03,AZ,low
CUST1807,Sevda Rzayev,1981-09-10,AZ,low
CUST1808,Elmar Huseynova,1978-04-26,AZ,medium
CUST1809,Mahir Guliyev,1984-06-14,AZ,low
CUST1810,Semed Hasanova,1970-07-23,AZ,low
CUST1811,Kamran Suleymanov,1966-08-09,AZ,medium
CUST1812,Ali Guliyev,1974-10-21,AZ,medium
CUST1813,Leyla Ismayilova,1985-09-19,AZ,low
CUST1814,Ahmed Rzayev,1970-04-20,AZ,low
CUST1815,Ismayil Aliyev,1974-02-28,AZ,low
CUST1816,Aysel Huseynova,1999-02-24,AZ,low
CUST1817,Nigar Mammadov,1992-12-15,AZ,low
CUST1818,Ahmed Suleymanov,1970-09-07,AZ,low
CUST1819,Kamran Hasanova,1978-06-22,AZ,low
CUST1820,Ismayil Mammadov,1979-12-07,DE,low
CUST1821,Rashad Ismayilova,1969-08-08,AZ,low
CUST1822,Tural Guliyev,1963-02-09,AZ,low
CUST1823,Ismayil Huseynova,1966-08-31,AZ,low
CUST1824,Nigar Abdullayeva,1971-05-29,AZ,low
CUST1825,Semed Mammadov,1996-09-10,TR,low
CUST1826,Amina Quliyev,1977-04-16,AZ,low
CUST1827,Nigar Hasanova,1970-12-22,AZ,high
CUST1828,Kamran Ismayilova,1966-04-02,AZ,low
CUST1829,Gulnar Rzayev,2000-04-12,AZ,low
CUST1830,Ahmed Quliyev,1981-07-23,AZ,low
CUST1831,Sevda Aliyev,1993-08-17,US,low
CUST1832,Ismayil Quliyev,1969-02-10,AZ,low
CUST1833,Leyla Suleymanov,1976-07-20,AZ,low
CUST1834,Ismayil Hasanova,1978-01-13,AZ,medium
CUST1835,Sevda Aliyev,1968-10-12,AZ,low
CUST1836,Elmar Aliyev,1960-02-12,AZ,low
CUST1837,Elmar Abdullayeva,1966-01-22,AZ,low
CUST1838,Gulnar Quliyev,1963-11-30,AZ,low
CUST1839,Gulnar Huseynova,1960-01-18,AZ,low
CUST1840,Ali Rzayev,1970-07-17,AZ,medium
CUST1841,Tural Aliyev,1993-03-23,AZ,low
CUST1842,Elmar Quliyev,1970-08-11,AZ,low
CUST1843,Leyla Huseynova,1989-07-12,AZ,low
CUST1844,Sevda Hasanova,1960-05-27,US,medium
CUST1845,Ahmed Ismayilova,1991-10-10,AZ,low
CUST1846,Nigar Rzayev,1964-09-24,AZ,low
CUST1847,Kamran Hasanova,1963-08-09,AZ,low
CUST1848,Aysel Abdullayeva,1969-12-22,AZ,medium
CUST1849,Tural Guliyev,1974-07-09,AZ,low
CUST1850,Aysel Suleymanov,1964-05-19,AZ,low
CUST1851,Sevda Huseynova,1998-03-05,AZ,medium
CUST1852,Elmar Mammadov,2003-11-19,TR,high
CUST1853,Nigar Rzayev,1973-11-07,AZ,low
CUST1854,Nigar Rzayev,1983-06-13,AZ,high
CUST1855,Ahmed Mammadov,1967-09-14,AZ,low
CUST1856,Ismayil Aliyev,1989-09-06,AZ,low
CUST1857,Tural Mammadov,2001-11-16,TR,medium
CUST1858,Leyla Suleymanov,1988-12-23,GE,low
CUST1859,Amina Guliyev,1960-08-09,AZ,high
CUST1860,Leyla Mammadov,1980-05-23,AZ,low
CUST1861,Tural Guliyev,1976-06-21,GB,low
CUST1862,Ali Huseynova,2005-04-13,AZ,medium
CUST1863,Mahir Huseynova,1969-11-17,AZ,medium
CUST1864,Ismayil Abdullayeva,1982-05-29,AZ,medium
CUST1865,Ali Hasanova,1979-01-02,AZ,high
CUST1866,Tural Guliyev,1988-09-05,AZ,low
CUST1867,Leyla Ismayilova,1976-04-10,GE,low
CUST1868,Rashad Quliyev,1982-01-03,AZ,low
CUST1869,Gulnar Hasanova,2000-11-14,AZ,low
CUST1870,Sevda Abdullayeva,1961-08-13,AZ,low
CUST1871,Rashad Rzayev,1993-01-04,AZ,medium
CUST1872,Nigar Huseynova,2002-10-08,GB,low
CUST1873,Leyla Quliyev,1971-10-03,AZ,medium
CUST1874,Semed Quliyev,1974-01-15,AZ,low
CUST1875,Kamran Rzayev,2002-01-26,GE,low
CUST1876,Leyla Aliyev,1961-10-30,AZ,low
CUST1877,Ismayil Huseynova,1978-03-06,TR,low
CUST1878,Kamran Huseynova,1988-10-16,AZ,medium
CUST1879,Ismayil Hasanova,1960-06-23,DE,low
CUST1880,Ismayil Suleymanov,1995-10-04,AZ,high
CUST1881,Gulnar Rzayev,1971-06-23,AZ,low
CUST1882,Ismayil Huseynova,1975-02-17,TR,medium
CUST1883,Elmar Mammadov,1984-07-29,AZ,low
CUST1884,Semed Huseynova,1968-08-12,AZ,high
CUST1885,Amina Aliyev,1998-05-17,AZ,low
CUST1886,Sevda Quliyev,2000-11-27,AZ,low
CUST1887,Kamran Quliyev,1976-02-22,AZ,low
CUST1888,Ismayil Rzayev,1989-06-09,AZ,low
CUST1889,Ismayil Aliyev,1999-01-26,AZ,medium
CUST1890,Semed Hasanova,1975-06-26,AZ,low
CUST1891,Amina Ismayilova,2004-09-05,AZ,low
CUST1892,Tural Abdullayeva,1970-03-01,GE,low
CUST1893,Mahir Aliyev,2005-06-04,AZ,low
CUST1894,Nigar Rzayev,1977-03-13,AZ,low
CUST1895,Kamran Abdullayeva,1961-12-05,AZ,low
CUST1896,Amina Mammadov,1982-01-17,GE,medium
CUST1897,Leyla Rzayev,1960-08-19,AZ,medium
CUST1898,Elmar Aliyev,1969-09-23,AZ,low
CUST1899,Ismayil Huseynova,1990-04-19,AZ,low
CUST1900,Rashad Hasanova,1984-08-31,AZ,low
CUST1901,Nigar Hasanova,1988-02-06,TR,low
